text,user,created_at,timestamp,geo
"Minut 17: Cursa llarga de Fernando Torres, que ha acabat xutant massa alt davant de Ter Stegen (0-0) #FCBlive #AtletiFCB",FCBarcelona_cat,2015-09-12 18:47:51,1442083671623,
Que confusão os uniformes de Atlético Madrid e Barcelona.,edu4rdoruiz,2015-09-12 18:47:51,1442083671876,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive kkk",FootbalStream,2015-09-12 18:47:52,1442083672096,
"Barcelona plizz me vas a matar de un susto😊#VamosForçaBarça✌",AnaAylen12,2015-09-12 18:47:52,1442083672617,
Matos es el árbitro de Atlético-Barcelona estando a horas de jugar contra Huracán. #respect.,g_st_n,2015-09-12 18:47:53,1442083673097,
"No Messi, no party? Updates of Atletico against Barcelona at @Eurosport_UK: http://t.co/lcLGZ1DBdy",grahamruthven,2015-09-12 18:47:52,1442083672985,
Error de Mascherano en la salida de balón y Torres perdona el primer gol del partido #fcblive http://t.co/IzbhYQblfe,sport,2015-09-12 18:47:53,1442083673390,
"Min16
Ocasión perfecta de gol para @Torres
#AtletiFCB #YSDAInsider",SergioOrtiz6,2015-09-12 18:47:53,1442083673446,
LIVE: Atletico Madrid - Barcelona - Lionel Messi starts on the bench following the arrival of his second son this ... http://t.co/IwpjGVQmOO,HaitiNewsNet,2015-09-12 18:47:53,1442083673569,
Atlético Madrid vs Barcelona,MarcoPackers,2015-09-12 18:47:53,1442083673714,
"Questa maglia dell'atletico non si può vedere e confonde, vedo tutto rosso #AtletiFCB",fraporzio95,2015-09-12 18:47:54,1442083674079,
O Barcelona perdeu mt da ofensividade da temporada passada...,gmattospt,2015-09-12 18:47:54,1442083674308,
"وييييين ياتورررريس 

#AtletiFCB",abdulziz_56,2015-09-12 18:47:54,1442083674315,
Marc-André ter Stegen debuta con el Barcelona en Liga: El cancerbero alemán debuta en el torneo español un año... http://t.co/lrq857VxXP,abuelodelatleti,2015-09-12 18:47:54,1442083674297,
I cannot differentiate the Barca players from the Atletico players 😩. Red is everywhere #FCB,teemadee,2015-09-12 18:47:54,1442083674622,
Omg the commentators on this Atletico-Barca game are such langers 😂,Lonely_Robots,2015-09-12 18:47:54,1442083674759,
17' | 0-0 | Galopada de @Torres y zurdazo que se marcha alto. Gran jugada del Niño. #AtletiFCB #AúpaAtleti,Atleti,2015-09-12 18:47:54,1442083674806,
"suck it torres 
#AtletiFCB",its_miino,2015-09-12 18:47:54,1442083674888,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive jjj",FootbalStream,2015-09-12 18:47:54,1442083674956,
@Atleti @Simeone Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEdl73v,SunnyLeaon5,2015-09-12 18:47:55,1442083675140,
TER STEGENNN #atletifcb,Patrisuxx,2015-09-12 18:47:55,1442083675524,
Que partido atlético-Barcelona💪🏻,LucianaRCH,2015-09-12 18:47:55,1442083675775,
The first fifteen minutes of this Barcelona game have been more exciting than all of Manchester/Liverpool.,megantalksoccer,2015-09-12 18:47:55,1442083675798,
Torres es más malo que la cocaína... #PutaAtleti #AtletiFCB,IkerPesetillas,2015-09-12 18:47:56,1442083676356,
Le barça est pas serein en défense #AtletiFCB,JeromeBecu,2015-09-12 18:47:56,1442083676359,
"@Atleti Watch HD live Stream

#Barcelona vs #Atletico Madrid

Link&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;http://t.co/I3pxEdl73v
[]]",SunnyLeaon5,2015-09-12 18:47:56,1442083676537,
#FCB Dangerous Iniesta...,suyashwayal,2015-09-12 18:47:56,1442083676900,
@DrGurkanKubilay Herhalde Barcelona'ya karşı oynamak MİY'e karşı oynamaktan daha yorucudur hocam :),TaylanGnc,2015-09-12 18:47:57,1442083677020,
@Rikabi3li Atletico wouldn't be attacking if Messi was on the pitch,Noncerano,2015-09-12 18:47:57,1442083677328,
Vamos atleti 💪💪🏧🏧🏧 #AtletiFCB,Nataliia1599,2015-09-12 18:47:57,1442083677411,
El arquero de Barcelona no tiene de qué preocuparse porque el 9 es Torres,Puroguaifai,2015-09-12 18:47:57,1442083677656,
"#LigaBBVA 16"" - Atletico Madrid vs Barcelona (0-0) -- #AtletiFCB Live Stream -&gt; http://t.co/3wA3btNMhM",1ndonezia,2015-09-12 18:47:57,1442083677715,
I 💜 Barcelona http://t.co/l4CzLB4kqm,asikoo,2015-09-12 18:47:57,1442083677828,
lauxgrier:  remember that barcelona is waiting for you,RR579UZ,2015-09-12 18:47:58,1442083678291,
Tamos viendo el partido en un restaurante colombiano y todos por el atletico,biebstomrc,2015-09-12 18:47:58,1442083678540,
FCBarcelona: The game between Atlético and FC Barcelona is under way!,RR579UZ,2015-09-12 18:47:58,1442083678495,
"G14_en: Barcelona, as usual, seeing the majority of the ball. Creating some nice pressure early on.

5'",RR579UZ,2015-09-12 18:47:58,1442083678860,
"Back To Back Forth Match OF Today.
#barcelona #ATMvsFCB",deepainsubedi,2015-09-12 18:47:58,1442083678905,
Min.17. 0-0 // Torres arriba!!! Será saque de puerta para el Bacelona. #AtletiFCB,atleticosport,2015-09-12 18:47:58,1442083678931,
"""Testarazo lapidario"". Radio Barça mi amor. #AtletiFCB @FCBarcelona_es",iFlaka,2015-09-12 18:47:58,1442083678986,
Vou assistir um pouco desse Atl. Madrid x Barcelona,Giulio_SFC,2015-09-12 18:47:59,1442083679312,
"@Atleti desde New York,apoyando al Atletico de Madrid.",JJucataos,2015-09-12 18:47:59,1442083679637,
16' La tuvo el @Atleti. Error de Mascherano que aprovecha Torres a la contra pero su disparo se fue alto. #AtletiFCB. O,VisExperta,2015-09-12 18:47:59,1442083679705,
Opening 15 min of barca vs atletico better than the whole liverpool vs man u game,Sammy_Toor8,2015-09-12 18:47:59,1442083679765,
"#LigaBBVAxClick 
Minuto 17', el Barcelona avisa y se acerca con más peligro a la portería del Atlético Madrid.",CLICKDEPORTIVO1,2015-09-12 18:47:59,1442083679842,
GOAL MACHINE has just TORRESED a one-on-one for Atletico http://t.co/8ngL5yR8x8 #TweetsWeKeepOnFile,MirrorFootball,2015-09-12 18:47:59,1442083679966,
I'm pretty happy to see Filipe Luis wearing an Aletico Msdrid kit again #Atleti #atleticomadrid #AtletiFCB @atletienglish 😎,DaMastaAssassin,2015-09-12 18:48:01,1442083681046,
Affreux! https://t.co/vqkQzoKX8t,nalhie,2015-09-12 18:48:00,1442083680957,
@JOOS_Z nadie va a verlo porque esta jugando el barcelona xD el que se pase puto amo,JOOS_Z,2015-09-12 18:48:01,1442083681348,
"Football twitter today tho, let Barca and Atletico say the closing prayer",AkMammazBoi,2015-09-12 18:48:01,1442083681489,
"Mon dieu le niveau de jeu de #AtletiFCB, j'ai l'impression de regarder un sport différent...",TesteJustin,2015-09-12 18:48:01,1442083681848,
#AtletiFCB #viscabarca #supersaturday,utkarsh2893,2015-09-12 18:48:01,1442083681939,
Chilled evening yet again! 󾌵 — watching Athletico Madrid vs Barcelona,shannenleiighx,2015-09-12 18:48:02,1442083682358,
"¡CASI MARCA TORRES! Robó Griezmann, que se la puso al Niño. Tiró fuera por muy poco. #Atleti 0-0 Barcelona. Min. 17.",estoesatleti,2015-09-12 18:48:02,1442083682464,
"@FCBarcelona Watch HD live Stream

#Barcelona vs #Atletico Madrid

Link&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;http://t.co/I3pxEdl73v

''''",SunnyLeaon5,2015-09-12 18:48:02,1442083682890,
@jhernandez_2012 @ESbeINSPORTS @DonBisca ya se dio cuenta q el atletico d Madrid no Es Bolivia hahaha,joos_htespacial,2015-09-12 18:48:02,1442083682992,
"Shoulda been 1-0 Atletico, mess up in midfield and Torres through on Ter Stegen, but he fires over from bit of an angle.",dermotmcorrigan,2015-09-12 18:48:03,1442083683321,
"#Noticias del #Mundo Duelo charrúa - El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fec... http://t.co/qvlTt8nMwz",mundonoticiasuy,2015-09-12 18:48:03,1442083683344,
"WALL DEMOLITION WITH FUNNY WAY | HD.......
https://t.co/aXDxOpsaGa
 Liverpool
#٥٢_شهيد
Messi
#برشلونه
Barcelona
#الفجيره_الشعب",trulypriyakaa,2015-09-12 18:48:03,1442083683335,
Atlético de Madrid e Barcelona jogando com uniforme Horrível para quem está assistindo. #Espanhol,leandromacyel,2015-09-12 18:48:03,1442083683424,
😂😂😂😂😂😂😂 https://t.co/7BebhaMP6f,Gabriel_Vives,2015-09-12 18:48:03,1442083683800,
"Her kanalda maç var. GS-Mersin, Antalya-Eskişehir maçları yetmezmiş gibi Atletico Madrid-Barcelona maçı başladı şimdide 🙈",DogukanYeginol,2015-09-12 18:48:04,1442083684415,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive jjj#AtletiFC",FootbalStream,2015-09-12 18:48:04,1442083684442,
"#BR15 

Rodadas no G4:

@atletico 19
@Corinthians 16
@sportrecife 14
@gremiooficial 12

http://t.co/thhquTjWsh … …",JulioSheeeD,2015-09-12 18:48:04,1442083684480,
@ElevenPOL komentarz Atletico-Barca jest wcześniej niż obraz GRRrrrrr,Przemowawa94,2015-09-12 18:48:04,1442083684569,
Que mal esta la defensa del Barcelona,FrancoMena8,2015-09-12 18:48:04,1442083684654,
http://t.co/TEXwYXLjY8: (ESP-SBG4) Sevilla Atletico vs FC Cartagena: 1-1 - Goal for FC Cartagena http://t.co/TUMrNqA4ah #Bola,ID_BOLA,2015-09-12 18:48:04,1442083684805,
"Minuto 17: Carrera larga de Fernando Torres, que ha acabado disparando demasiado alto ante Ter Stegen (0-0) #FCBlive #AtletiFCB",FCBarcelona_es,2015-09-12 18:48:04,1442083684910,
Atletico Madrid 0-0 Barcelona LIVE: Lionel Messi on the bench as the Catalan giants face Diego Simeone's side http://t.co/J3JYWEPsAP,BolaUpdates_,2015-09-12 18:48:04,1442083684885,
Torres turns into pele when he plays vs Barcelona,Evan7_FCB,2015-09-12 18:48:05,1442083685155,
15' | 0-0 | Oblak uses his reflexes to clear a point-blank shot by Rakiticto the corner #AtletiFCB #GoAtleti,atletienglish,2015-09-12 18:48:05,1442083685385,
Atletico Madrid 0-0 Barcelona LIVE: Lionel Messi on the bench as the Catalan giants face… http://t.co/xfoEZLShYQ http://t.co/fwu8BWOAxq,ahmed4rl,2015-09-12 18:48:05,1442083685414,
"🎶Ole, wir fahrn in Puff nach Barcelona, Ole, Ole, Ole, Ole. Lesbisch, lesbisch und ein bißchen schwul. Ole, Ole.🎶",cmportland,2015-09-12 18:48:05,1442083685597,
17. Fernando #Torres met een sprint en schiet op doel maar zijn schot gaat net over het doel. #Atletifcb #atmfcb #atleti,ATM_fans_nl,2015-09-12 18:48:05,1442083685680,
"#BR15 

Rodadas no G4:

@atletico 19
@Corinthians 16
@sportrecife 14
@gremiooficial 12

http://t.co/7mEsa9g5Zl … …",FutDados,2015-09-12 18:48:05,1442083685709,
@LFC  https://t.co/OGaYe4HUDH,rayhanahh_,2015-09-12 18:48:05,1442083685765,
Atletico Madrid 0-0 Barcelona LIVE: Lionel Messi on the bench as the Catalan giants face Diego Simeone's side http://t.co/HlzfB8MsX8,OfficialRizkiw,2015-09-12 18:48:05,1442083685947,
min 17: Atlético steal the ball in the Barça half and Torres has a chance but shoots over #FCBlive #AtletiFCB,FCBarcelona,2015-09-12 18:48:06,1442083686420,
"Cifuentes en Barcelona: ""Yo tengo una alcaldesa parecida a la vuestra, desgraciadamente""
http://t.co/dGT85k9Wwq",carloscuestaEM,2015-09-12 18:48:06,1442083686434,
La camiseta del atleti es taaaaan linda y la del barcelona es taaaaaaan fea,Alejomartinx,2015-09-12 18:48:06,1442083686820,
@Atletico_MD Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEdl73v,SunnyLeaon5,2015-09-12 18:48:07,1442083687271,
Vamos Barcelona,peladokev,2015-09-12 18:48:08,1442083688273,
"Dużo jakości w grze Barcy i Atletico. Już żałuję, że muszę wyjść przed drugą połową.",Marcin_Serocki,2015-09-12 18:48:08,1442083688514,
Gente sabe eu sou cega então pra mim só tem jogador do Barcelona nesse jogo sacas mudem essa camisa pelo amor não encontro meus óculos,jhucfcb,2015-09-12 18:48:08,1442083688688,
Luis Enrique a mit Messi sur le banc pcq'il n'a pas effectué d'entrainement cette semaine.. mais il n'en a pas besoin luii 😂😂 #AtletiFCB,SaamoSamo,2015-09-12 18:48:09,1442083689136,
¡¡VAMOS MI BARCELONA!!,_luucya,2015-09-12 18:48:09,1442083689427,
"#BetCRIS @BetCRISIntl Uff el ñino casi anota el primero pero nada, esto sigue 0 a 0
Barcelona 0 - 0 Atletico de madrid",JhoilinV,2015-09-12 18:48:10,1442083690533,
"Atletico:aquell equip k Neymar fa 1 canyo i els jugadors el volen matar,xo Gabi don un cop de colze subtil(x mi intencionat) i no passa res!",X_bonet,2015-09-12 18:48:10,1442083690848,
"@FCBarcelona Watch HD live Stream

#Barcelona vs #Atletico Madrid

Link&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;http://t.co/I3pxEdl73v
[]]]",SunnyLeaon5,2015-09-12 18:48:11,1442083691046,
Bonitas vistas #AtletiFCB http://t.co/uL9Uf2d4Ub,partoftaylor,2015-09-12 18:48:11,1442083691142,
"LOL
pls
the trident of him messi and etoo uno
the pedro, messi and villa were better
this is the deadliest here  https://t.co/A7ZkZPCfRl",manc_yp,2015-09-12 18:48:11,1442083691441,
"@AlvaroAuryn me estoy acordando de tu chiste de ""DISPAREN A BOCAJARRO!"" 😂😂😂😂 https://t.co/He6zwoCdkT",lauriita_mpa_xd,2015-09-12 18:48:12,1442083692035,
Un poco. Raro que ambos jueguen con el de local https://t.co/OGqGosWOjh,buxade_INFO7,2015-09-12 18:48:12,1442083692376,
Mascherano il joue a quoi #AtletiFCB #ATMFCB,kekeIsma,2015-09-12 18:48:13,1442083693055,
@Atletico_MD Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEd3wbX,SunnyLeaon5,2015-09-12 18:48:12,1442083692968,
@MESSlSTATS but it's the best for team.. he is just arrived in barcelona and now in madrid just 2 days he must be jetlag...,Alexius_Roberto,2015-09-12 18:48:13,1442083693606,
Barcelona better ensure that their defense is 100 #AtletiFCB #FCBLive #ViscaBarça #ForçaBarça #LaLiga,Leopie200996,2015-09-12 18:48:14,1442083694129,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo) - Redacción Si no puedes ver el Minuto a Minuto en tu ... http://t.co/B8xzzp4Ytk,LM_Robledo,2015-09-12 18:48:14,1442083694140,
"Watching Atletico Madrid vs Barca. Not a pleasure on the eye, this. The kits are so damn irritating. Why are Barca wearing their home kit?",LWOS_Anirudh,2015-09-12 18:48:15,1442083695100,
"رابط مباراة برشلونه واتلتيكو مدريد مباشر 
http://t.co/nf93P8noVb

#برشلونه_اتلتيكو
#برشلونه
#Barcelona",tab4live,2015-09-12 18:48:15,1442083695132,
Barcelona sos caricia para mis ojos,_Nanito__,2015-09-12 18:48:15,1442083695364,
Bentake trying to replace us bro - suarez  https://t.co/TXwKiNGdZc,Z0ngYAN,2015-09-12 18:48:15,1442083695612,
Super entretenido esta el partido de Barcelona con Atl Madrid,FlooorAmuchh,2015-09-12 18:48:16,1442083696754,
ATM 0-0 | 17' | Vaya ocasión de Torres tras robar el balón!!! http://t.co/Oyu3zegJdB,Atleti_VAVEL,2015-09-12 18:48:16,1442083696945,
"Barcelona: 2 goles
Cristiano: 5 goles 

Pero Cristiano esta 'acabado' http://t.co/6xjzROEgHl",_ReinoBlanco,2015-09-12 18:48:17,1442083697132,
¡Buena contra del @Atleti! @Torres conduce el balón y dispara alto con la izquierda. Min.17 0-0 #AtletiFCB,futbolmahou,2015-09-12 18:48:17,1442083697706,
@Atletico_MD Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEdl73v,SunnyLeaon5,2015-09-12 18:48:18,1442083698592,
Atletico-Barcelone ou France-Turquie 😏,Nathan_Str,2015-09-12 18:48:18,1442083698491,
#AtletiFCB vamos Barça #laligaxespn #FCBLive #FCBarcelona,Ivanyessid17,2015-09-12 18:48:18,1442083698870,
Sondro messi barca e horeng gi atletico 󾭞󾭞,merwan_9,2015-09-12 18:48:19,1442083699296,
16' Atleti responde con un remate de Torres que se fue apenas alto. #AtleticoMadrid 0-0 #Barcelona [EN VIVO] ►► http://t.co/IZystvvuLM,diariolibero,2015-09-12 18:48:19,1442083699444,
فيرمايلين محسودين عليك #AtletiFCB,i_meshaal,2015-09-12 18:48:19,1442083699465,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3IdN5i4
mobile
http://t.co/Zi3R3TOfAx
#Martial  #MUFC #Benteke #FCBLive",FootbalStream,2015-09-12 18:48:20,1442083700177,
"@FCBarcelona_es Watch HD live Stream

#Barcelona vs #Atletico Madrid

Link&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;http://t.co/I3pxEdl73v",SunnyLeaon5,2015-09-12 18:48:20,1442083700359,
Minha única certeza é que nunca vou desistir de você @atletico,Larota13,2015-09-12 18:48:20,1442083700700,
"18' Atletico 0-0 Barcelone
Live: http://t.co/9YgQvTTNYB http://t.co/o4BdBoSDPI",KooraTunisie,2015-09-12 18:48:20,1442083700820,
"Jogadaça do Iniesta e boa defesa de Oblak.
Atlético 25% x 75% Barcelona (posse de bola)",_guigoluis,2015-09-12 18:48:20,1442083700960,
Torreeeesss #AtletiFCB,MHZAhran98,2015-09-12 18:48:21,1442083701413,
I'm pretty happy to see Filipe Luis wearing an Aletico Madrid kit again #Atleti #atleticomadrid #AtletiFCB @atletienglish 😎,DaMastaAssassin,2015-09-12 18:48:21,1442083701565,
watch live match FC Barcelona Vs Atletico Madid&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;http://t.co/jgzwv3Qz64....,SunnyLeaon5,2015-09-12 18:48:22,1442083702110,
@jhernandez_2012  yo creo que el estadio más difícil para el Barcelona es anoeta no crees,Jomarr2,2015-09-12 18:48:22,1442083702235,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fec... http://t.co/zIFeAD0z3M #ElPais (Uruguay)",todonoticias23,2015-09-12 18:48:22,1442083702378,
Desde la televisión no se distingue bien bien a los jugadores del Atlético y Barcelona,AtleticoDia1903,2015-09-12 18:48:22,1442083702596,
Minuto 18. Amarilla para Óliver Torres #Atleti #LigaBBVA #ATLETIFCB,Atletico_MD,2015-09-12 18:48:22,1442083702990,
Surely Barcelona should be in their away kit tonight! The back of atletico's is too similar to Barca's #AtletiFCB,DCLTD,2015-09-12 18:48:23,1442083703080,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/557nacYC1r",NotiMundo2015,2015-09-12 18:48:23,1442083703363,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/xxkzSOJhJT",MurgueroUY,2015-09-12 18:48:23,1442083703956,
080 Barcelona Spring/Summer 2016 Fran Jiménez Roca► http://t.co/bG8rfwgT76,RilkeRainer,2015-09-12 18:48:24,1442083704343,
"Atletico Madrid  vs FC Barcelona
เกมส์เริ่มขึ้นแล้วชนะเค้าบาซ่าลูกพ่อ — รู้สึก ภูมิใจ ที่ วงศ์สว่าง11... http://t.co/p5AMp2365B",blackkrub,2015-09-12 18:48:24,1442083704404,
@Atletico_MD Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEdl73v,SunnyLeaon5,2015-09-12 18:48:24,1442083704502,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/upw1kAxSFN",BrunBNTZ,2015-09-12 18:48:24,1442083704520,
Pray for goals from both sides in the Atletico v Barca game for me.,ADRC23,2015-09-12 18:48:24,1442083704518,
"Min 17 "" buen juego #AtletiFCB  vamos barcelona⚽️⚽️👍🏼👍🏼 0-0",FERCHOHHH07,2015-09-12 18:48:24,1442083704700,
super  feliz hoy barca atletico,RangelYohana,2015-09-12 18:48:24,1442083704762,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/8yQQM8J7TC",Fran_Mol33,2015-09-12 18:48:24,1442083704950,
"Minut 16, Vermaelen atura la rematada de Torres (@Atleti, 0 - @FCBarcelona_cat, 0) #FCBlive #AtletiFCB",esport3,2015-09-12 18:48:25,1442083705162,
"Minut 16, Vermaelen atura la rematada de Torres (@Atleti, 0 - @FCBarcelona_cat, 0) #FCBlive #AtletiFCB",e3_barca,2015-09-12 18:48:25,1442083705204,
All over this 2/1 #LaLiga double this weekend: http://t.co/Wty15k0luE #RealMadrid #Barcelona #FCB #HalaMadrid #Tips http://t.co/dHwcpTftum,hugebonus,2015-09-12 18:48:25,1442083705316,
"Retweeted FC Barcelona (@FCBarcelona_es):

Minuto 17: Carrera larga de Fernando Torres, que ha acabado disparando... http://t.co/r2Z6FHQFp5",Flamencos_Dj,2015-09-12 18:48:25,1442083705406,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive nbh",FootbalStream,2015-09-12 18:48:25,1442083705537,
El Barça es debil en defensa. En cuanto cojan confianza nos van a matar. #AtletiFCB,NilesDamhill,2015-09-12 18:48:25,1442083705552,
"@elowen013 me too :-), it's raining here now in Barcelona",BertoSegura,2015-09-12 18:48:25,1442083705650,
#AtletiFCB tremendo partido ⚽⚽,GastonNapoli02,2015-09-12 18:48:25,1442083705656,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/avB2TLC5jd",edu4r2cl,2015-09-12 18:48:25,1442083705700,
"Disfrutando de una tarde de buen futbol con mi abuelo, esperemos ver a Messi. Saludos desde Perú #Barcelona #ligaxESPN",Caneme93,2015-09-12 18:48:25,1442083705911,
"Atlético y Barcelona, UNIDOS por los REFUGIADOS sirios. Las CAMISETAS en nuestro DIRECTO http://t.co/PsZa8iZ8wU http://t.co/R7anHfG0gF",puntopelota,2015-09-12 18:48:25,1442083705761,
"Rodando: Min 16, disparo del Niño Torres que pasa cerca de la porteria, siguelo en  http://t.co/eTU31ZmFZm …",CadenaGolRadio,2015-09-12 18:48:26,1442083706169,
"Duelo charrúa: El Aleti de ""Josema"" y Godín recibe al Barcelona de Suárez por la tercera fecha de la Liga. http://t.co/OpJezxBiFS",curiosodatos1,2015-09-12 18:48:26,1442083706193,
Spanyol Labdarúgás: La Liga: Atlético Madrid–Barcelona élőben az NSO-n!: A címvédő FC B... http://t.co/9oI2fmKtFc http://t.co/7aa1LVA3by,fogadjonsport,2015-09-12 18:48:26,1442083706772,
Atletico-Barcelona 👍,GabbiGomez14,2015-09-12 18:48:26,1442083706899,
"#laligaxespn @espn mirando el partidazo del Atletico vs Barca, desde Boyaca Colombia, como es posible que Jackson en el banco vamos Atletiti",22f330fd98cc495,2015-09-12 18:48:26,1442083706873,
🔴🔵🔴🔵🙊💘 https://t.co/j4QUBPUs9O,pao_hernandez18,2015-09-12 18:48:26,1442083706988,
I bet Farca benched Pessi today so they have an excuse when they lose to Atletico 😂😂😂,Andres_o97,2015-09-12 18:48:27,1442083707414,
080 Barcelona Spring/Summer 2016 Fran Jiménez Roca► http://t.co/SK1Wb993CT,RilkeRainer,2015-09-12 18:48:27,1442083707464,
#laligaxespn vamos barcelona! &lt;3 #FCBarcelona,Dehider_G,2015-09-12 18:48:27,1442083707641,
"Impresionante cierre de Vermaelen. Esa contra era peligrosa. 0-0 en 18 minutos, Atlético Madrid y Barcelona.",fredyro19,2015-09-12 18:48:27,1442083707567,
"El Gran Café, un restaurante de antaño con una cocina actual (en Barcelona) http://t.co/AbrCVwXmjr",MaribelWayne,2015-09-12 18:48:28,1442083708249,
Barcelona 💙⚽,garcia_niki,2015-09-12 18:48:28,1442083708216,
"#Notifications Yudha menyukai post Anda: ""LIVE MATCH: Susunan Pemain Atletico..."" http://t.co/5CoSQYLjXF",Beni_Official,2015-09-12 18:48:28,1442083708930,
"@FCBarcelona Watch Youtube HD: #AupaAtleti vs #FCBarcelona
#AtletiFCB #FCBlive #Barca #Messi #Neymar 

Link: http://t.co/fJ2hi4j694 |",derrickalonsos,2015-09-12 18:48:29,1442083709148,
Atlético de Madrid y Barcelona apoyaron a los refugiados de la guerra en Siria [Min a Min] ⚽ →http://t.co/auX6usICjv http://t.co/mpvbMnkPw9,24HorasTVN,2015-09-12 18:48:29,1442083709224,
#Torres es como Dios ! #AtletiFCB #delAtletisoy,cfggaspar,2015-09-12 18:48:29,1442083709440,
MO_BARCELONA: RT beyond_oc: The MO_BARCELONA :Mandarin Oriental http://t.co/H0ZrLeGkIl #hotel #barcelona,Sandra__Gin,2015-09-12 18:48:29,1442083709588,
"18' F.Torres fait pitié... Il n'a plus du tout ce pouvoir d'accélération, ce coup de rein qui faisait sa force.
#AtletiFCB #ATMFCB #LigaBBVA",hmzrhmn,2015-09-12 18:48:29,1442083709851,
L'atletico c une équipe de rajeux de casseur,Momo78FCB,2015-09-12 18:48:29,1442083709807,
@Atletico_MD Watch Barcelona vs Atletico Live Stream Here&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; http://t.co/I3pxEdl73v,SunnyLeaon5,2015-09-12 18:48:29,1442083709849,
Que locura son esos muchachos del Barcelona,MarlonRosales__,2015-09-12 18:48:30,1442083710070,
El momento de Mascherano en la defensa del Barcelona es pésimo... Error tras error....,EDUARDORETAT,2015-09-12 18:48:30,1442083710267,
VAMOSS ATLETICO ⚽️⚽️⚽️⚽️,HoballahRadwan,2015-09-12 18:48:30,1442083710413,
"#AtletiBarca
#atleticomadridBarcelona
Live streaming online on your mobile
Her http://t.co/ustE5cWDxe",3achiqliverpool,2015-09-12 18:48:30,1442083710509,
Esse Atlético de Madrid e Barcelona ta fraco ainda em,10heitor,2015-09-12 18:48:30,1442083710645,
"@FCBarcelona_es Watch HD live Stream

#Barcelona vs #Atletico Madrid

Link&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;http://t.co/I3pxEdl73v http://t.co/zPVZKBumBB",SunnyLeaon5,2015-09-12 18:48:30,1442083710615,
